repo,pr_number,status,created_at,closed_at,merged_at,tempo_analise_horas,review_count,num_files,additions,deletions,descricao_chars,num_comments,num_participants
sindresorhus/awesome,934,merged,2017-04-07T08:06:53Z,2017-07-22T21:32:52Z,2017-07-22T21:32:52Z,2557.43,2,1,1,0,3902,17,3
sindresorhus/awesome,925,merged,2017-04-01T01:25:38Z,2017-05-16T07:16:57Z,2017-05-16T07:16:57Z,1085.86,1,1,1,0,2867,14,4
sindresorhus/awesome,924,closed,2017-03-31T01:37:14Z,2017-07-06T19:54:09Z,,2346.28,2,1,1,0,2910,4,2
sindresorhus/awesome,923,merged,2017-03-30T09:40:14Z,2017-04-30T10:12:20Z,2017-04-30T10:12:20Z,744.53,1,1,1,0,2865,5,3
sindresorhus/awesome,916,merged,2017-03-22T10:51:09Z,2017-05-02T18:01:10Z,2017-05-02T18:01:10Z,991.17,4,1,1,0,3166,15,3
sindresorhus/awesome,915,closed,2017-03-21T15:39:32Z,2017-04-20T10:03:30Z,,714.4,1,1,1,0,2812,3,3
sindresorhus/awesome,914,merged,2017-03-20T23:13:37Z,2017-04-21T10:28:09Z,2017-04-21T10:28:09Z,755.24,4,1,1,0,2727,8,4
sindresorhus/awesome,911,merged,2017-03-16T18:00:38Z,2017-07-07T11:21:24Z,2017-07-07T11:21:24Z,2705.35,1,1,1,0,3093,8,3
sindresorhus/awesome,903,merged,2017-03-11T16:06:48Z,2017-06-18T17:07:58Z,2017-06-18T17:07:58Z,2377.02,2,1,1,0,2833,10,3
sindresorhus/awesome,900,closed,2017-03-07T11:01:36Z,2017-05-16T07:43:15Z,,1676.69,3,1,1,0,2755,5,3
sindresorhus/awesome,898,merged,2017-03-05T05:43:51Z,2017-04-23T14:59:55Z,2017-04-23T14:59:55Z,1185.27,1,1,1,0,2767,10,4
sindresorhus/awesome,896,closed,2017-03-04T13:23:15Z,2017-09-11T18:26:46Z,,4589.06,2,1,1,0,2819,12,4
sindresorhus/awesome,895,closed,2017-03-02T01:13:41Z,2017-05-18T16:42:14Z,,1863.48,3,1,1,0,2825,9,4
sindresorhus/awesome,882,closed,2017-02-06T21:52:01Z,2017-09-11T18:25:55Z,,5204.56,4,1,2,0,2721,12,5
sindresorhus/awesome,878,merged,2017-01-30T06:32:23Z,2017-02-20T09:39:06Z,2017-02-20T09:39:06Z,507.11,1,1,1,0,3098,6,4
sindresorhus/awesome,871,merged,2017-01-21T11:08:33Z,2017-02-18T20:30:03Z,2017-02-18T20:30:03Z,681.36,2,1,29,14,226,1,1
sindresorhus/awesome,866,closed,2017-01-17T10:50:02Z,2017-02-13T18:09:45Z,,655.33,1,1,1,0,2786,4,2
sindresorhus/awesome,859,closed,2017-01-07T12:10:17Z,2017-04-20T02:50:36Z,,2462.67,1,1,1,0,2805,6,3
sindresorhus/awesome,857,closed,2017-01-04T14:18:02Z,2017-03-07T14:34:21Z,,1488.27,3,1,4,1,2718,5,2
sindresorhus/awesome,852,closed,2016-12-29T13:42:59Z,2017-02-20T06:32:10Z,,1264.82,1,1,2,0,2840,7,2
sindresorhus/awesome,851,merged,2016-12-24T21:43:58Z,2017-01-18T16:04:48Z,2017-01-18T16:04:48Z,594.35,1,1,1,0,2876,8,2
sindresorhus/awesome,846,merged,2016-12-17T13:50:15Z,2017-01-10T12:17:46Z,2017-01-10T12:17:46Z,574.46,2,1,1,0,2691,2,2
sindresorhus/awesome,845,merged,2016-12-15T12:24:08Z,2017-03-14T18:05:53Z,2017-03-14T18:05:53Z,2141.7,1,1,1,0,3168,5,3
sindresorhus/awesome,842,closed,2016-12-10T15:06:02Z,2017-01-16T16:23:13Z,,889.29,2,1,2,1,2727,9,3
sindresorhus/awesome,834,merged,2016-12-01T12:36:41Z,2017-01-10T08:59:50Z,2017-01-10T08:59:50Z,956.39,6,1,1,0,3422,14,3
sindresorhus/awesome,830,merged,2016-11-27T23:18:23Z,2016-12-17T10:56:01Z,2016-12-17T10:56:01Z,467.63,2,1,1,0,2844,4,2
sindresorhus/awesome,821,merged,2016-11-13T11:13:49Z,2016-12-17T10:43:18Z,2016-12-17T10:43:18Z,815.49,2,1,1,0,2259,10,3
sindresorhus/awesome,818,merged,2016-11-10T08:51:01Z,2016-11-20T06:42:53Z,2016-11-20T06:42:53Z,237.86,1,1,1,0,1872,3,2
sindresorhus/awesome,816,merged,2016-11-02T13:50:31Z,2016-11-07T09:54:11Z,2016-11-07T09:54:11Z,116.06,1,1,1,0,1830,3,2
sindresorhus/awesome,814,merged,2016-10-29T08:01:04Z,2016-11-20T06:43:26Z,2016-11-20T06:43:26Z,526.71,1,1,1,0,1999,7,2
sindresorhus/awesome,811,merged,2016-10-28T01:00:41Z,2016-11-03T18:57:50Z,2016-11-03T18:57:50Z,161.95,7,1,1,0,1540,9,2
sindresorhus/awesome,810,merged,2016-10-27T20:30:06Z,2017-03-07T11:54:31Z,2017-03-07T11:54:31Z,3135.41,2,1,1,0,2077,6,4
sindresorhus/awesome,806,closed,2016-10-21T15:08:58Z,2017-01-05T21:21:30Z,,1830.21,1,1,1,0,1722,2,2
sindresorhus/awesome,799,merged,2016-10-17T01:19:25Z,2016-10-17T04:22:20Z,2016-10-17T04:22:20Z,3.05,2,1,1,1,1990,0,0
sindresorhus/awesome,798,closed,2016-10-16T23:51:32Z,2017-01-05T21:20:32Z,,1941.48,1,1,1,0,1722,3,1
sindresorhus/awesome,783,closed,2016-10-05T08:59:19Z,2016-10-20T19:25:58Z,,370.44,1,1,1,0,1874,3,2
sindresorhus/awesome,782,merged,2016-10-03T21:29:16Z,2016-10-08T06:17:43Z,2016-10-08T06:17:43Z,104.81,2,1,1,0,1600,5,2
sindresorhus/awesome,781,closed,2016-10-03T07:05:57Z,2016-10-06T06:55:56Z,,71.83,2,1,1,0,2007,5,3
sindresorhus/awesome,780,closed,2016-10-01T14:58:41Z,2017-06-02T18:15:03Z,,5859.27,1,1,1,0,2229,12,3
sindresorhus/awesome,778,merged,2016-09-30T19:05:53Z,2016-10-18T04:26:22Z,2016-10-18T04:26:22Z,417.34,2,1,1,0,2042,3,2
sindresorhus/awesome,777,merged,2016-09-30T14:04:55Z,2016-10-06T09:37:06Z,2016-10-06T09:37:06Z,139.54,1,1,1,0,2166,2,2
sindresorhus/awesome,770,merged,2016-09-21T12:21:34Z,2016-10-08T09:32:42Z,2016-10-08T09:32:42Z,405.19,2,1,1,0,1920,15,6
sindresorhus/awesome,769,merged,2016-09-20T18:34:07Z,2016-11-04T02:44:46Z,2016-11-04T02:44:46Z,1064.18,1,1,1,0,1908,7,3
sindresorhus/awesome,762,merged,2016-09-12T09:11:26Z,2016-11-09T11:56:19Z,2016-11-09T11:56:19Z,1394.75,6,1,1,0,1595,9,3
sindresorhus/awesome,761,merged,2016-09-11T05:05:31Z,2016-12-17T10:41:53Z,2016-12-17T10:41:53Z,2333.61,2,1,1,0,2074,18,5
sindresorhus/awesome,760,merged,2016-09-11T02:35:59Z,2016-11-03T17:13:43Z,2016-11-03T17:13:43Z,1286.63,3,1,1,0,1982,8,3
sindresorhus/awesome,756,merged,2016-09-03T12:30:33Z,2016-09-10T19:38:27Z,2016-09-10T19:38:27Z,175.13,2,1,1,0,1817,5,2
sindresorhus/awesome,755,closed,2016-08-29T09:56:23Z,2016-11-29T10:26:27Z,,2208.5,4,1,1,0,2101,5,3
sindresorhus/awesome,750,merged,2016-08-23T17:35:39Z,2016-08-29T14:02:44Z,2016-08-29T14:02:44Z,140.45,1,1,1,0,2168,7,3
sindresorhus/awesome,747,merged,2016-08-19T23:59:50Z,2016-08-26T21:37:11Z,2016-08-26T21:37:11Z,165.62,1,1,1,0,2066,3,2
sindresorhus/awesome,746,merged,2016-08-19T17:10:39Z,2016-08-29T23:36:58Z,2016-08-29T23:36:58Z,246.44,1,1,2,1,2154,8,3
sindresorhus/awesome,741,merged,2016-08-15T19:23:22Z,2016-08-30T00:28:48Z,2016-08-30T00:28:48Z,341.09,6,1,1,0,1986,5,3
sindresorhus/awesome,735,merged,2016-08-08T16:49:28Z,2016-08-26T21:34:47Z,2016-08-26T21:34:47Z,436.76,4,1,2,1,2106,7,2
sindresorhus/awesome,730,merged,2016-08-04T03:35:06Z,2016-08-06T21:03:49Z,2016-08-06T21:03:49Z,65.48,2,1,1,0,2062,6,3
sindresorhus/awesome,726,merged,2016-07-28T07:26:14Z,2016-08-28T11:35:38Z,2016-08-28T11:35:38Z,748.16,1,1,1,0,1834,14,3
sindresorhus/awesome,725,merged,2016-07-28T01:53:41Z,2016-07-31T22:28:29Z,2016-07-31T22:28:29Z,92.58,1,1,1,1,777,2,2
sindresorhus/awesome,701,merged,2016-06-29T21:04:13Z,2016-08-05T20:53:17Z,2016-08-05T20:53:17Z,887.82,4,1,2,1,2012,13,2
sindresorhus/awesome,694,merged,2016-06-19T04:20:49Z,2016-06-21T10:14:36Z,2016-06-21T10:14:36Z,53.9,1,1,1,0,1553,1,1
sindresorhus/awesome,692,merged,2016-06-17T10:05:16Z,2016-06-18T11:06:12Z,2016-06-18T11:06:12Z,25.02,1,1,1,0,1279,4,2
sindresorhus/awesome,676,merged,2016-05-31T15:49:21Z,2016-06-01T08:13:28Z,2016-06-01T08:13:28Z,16.4,5,1,3,3,349,1,1
sindresorhus/awesome,673,closed,2016-05-30T21:02:29Z,2016-06-01T06:49:46Z,,33.79,1,1,2,2,169,2,2
sindresorhus/awesome,670,merged,2016-05-28T09:41:36Z,2016-05-31T09:52:08Z,2016-05-31T09:52:08Z,72.18,10,1,19,0,62,3,2
sindresorhus/awesome,668,closed,2016-05-27T17:08:22Z,2016-06-18T01:27:56Z,,512.33,2,1,1,0,204,8,4
sindresorhus/awesome,667,closed,2016-05-27T15:58:57Z,2016-06-06T18:06:55Z,,242.13,2,1,1,0,96,5,2
sindresorhus/awesome,660,merged,2016-05-18T07:22:36Z,2016-05-21T09:59:45Z,2016-05-21T09:59:45Z,74.62,1,1,1,0,124,9,3
sindresorhus/awesome,655,merged,2016-05-15T23:05:23Z,2016-05-16T17:28:12Z,2016-05-16T17:28:12Z,18.38,1,1,1,0,546,2,2
sindresorhus/awesome,646,closed,2016-05-09T02:22:40Z,2016-05-31T09:49:11Z,,535.44,1,1,1,0,0,1,1
sindresorhus/awesome,636,merged,2016-04-29T09:19:27Z,2016-06-18T21:08:26Z,2016-06-18T21:08:26Z,1211.82,2,1,1,0,176,11,2
sindresorhus/awesome,629,closed,2016-04-22T13:50:27Z,2016-06-18T18:12:08Z,,1372.36,2,1,57,39,0,13,4
sindresorhus/awesome,612,closed,2016-04-12T19:54:29Z,2016-05-13T06:43:40Z,,730.82,2,1,2,0,237,9,3
sindresorhus/awesome,596,closed,2016-03-31T07:40:31Z,2016-04-12T08:44:30Z,,289.07,2,1,1,0,35,10,4
sindresorhus/awesome,594,closed,2016-03-30T13:06:34Z,2016-04-10T18:01:43Z,,268.92,1,1,1,0,277,5,3
sindresorhus/awesome,573,closed,2016-03-13T00:42:12Z,2016-03-28T07:29:48Z,,366.79,1,1,1,0,80,4,3
sindresorhus/awesome,547,closed,2016-02-26T08:19:06Z,2016-02-26T17:25:18Z,,9.1,5,1,1,0,144,0,0
sindresorhus/awesome,539,closed,2016-02-19T14:56:09Z,2016-02-23T10:07:24Z,,91.19,2,1,1,0,137,1,1
sindresorhus/awesome,531,closed,2016-02-13T10:06:44Z,2016-02-18T16:34:22Z,,126.46,2,1,1,0,0,3,1
sindresorhus/awesome,526,closed,2016-02-10T10:37:03Z,2016-02-10T11:46:41Z,,1.16,1,1,1,0,0,3,2
sindresorhus/awesome,511,closed,2016-01-28T06:06:23Z,2016-01-29T21:28:11Z,,39.36,1,1,1,0,0,2,2
sindresorhus/awesome,507,closed,2016-01-26T16:27:22Z,2016-02-03T23:34:58Z,,199.13,2,1,1,0,66,5,3
sindresorhus/awesome,505,closed,2016-01-25T22:13:24Z,2016-01-27T21:51:01Z,,47.63,4,1,1,0,430,5,3
sindresorhus/awesome,476,closed,2016-01-11T17:00:43Z,2016-01-29T01:18:24Z,,416.29,1,1,1,0,81,4,2
sindresorhus/awesome,462,closed,2015-12-30T17:14:40Z,2016-01-01T20:30:40Z,,51.27,3,1,1,0,40,3,2
sindresorhus/awesome,453,closed,2015-12-23T20:42:32Z,2015-12-29T19:19:45Z,,142.62,1,1,1,0,78,4,2
sindresorhus/awesome,451,closed,2015-12-20T08:11:24Z,2015-12-20T23:05:01Z,,14.89,1,1,1,0,103,6,2
sindresorhus/awesome,442,closed,2015-12-09T19:09:15Z,2015-12-11T20:35:38Z,,49.44,5,1,1,0,23,6,3
sindresorhus/awesome,413,closed,2015-11-12T00:05:26Z,2015-11-12T12:49:18Z,,12.73,1,1,1,0,162,1,1
sindresorhus/awesome,408,closed,2015-11-09T03:06:02Z,2015-12-04T20:33:33Z,,617.46,2,1,1,0,157,6,2
sindresorhus/awesome,402,closed,2015-11-04T17:37:02Z,2015-11-12T11:19:10Z,,185.7,1,1,1,0,0,7,4
sindresorhus/awesome,353,merged,2015-10-14T15:56:48Z,2015-10-15T13:10:37Z,2015-10-15T13:10:37Z,21.23,5,1,2,2,23,0,0
sindresorhus/awesome,345,closed,2015-10-06T17:15:03Z,2015-10-08T08:08:32Z,,38.89,4,1,1,0,0,1,1
sindresorhus/awesome,344,closed,2015-10-06T16:43:57Z,2015-10-07T20:19:10Z,,27.59,2,1,1,0,0,2,2
sindresorhus/awesome,334,merged,2015-09-24T11:51:54Z,2015-09-24T17:05:32Z,2015-09-24T17:05:32Z,5.23,1,1,1,1,0,3,2
sindresorhus/awesome,324,closed,2015-09-19T23:39:55Z,2015-09-20T06:04:16Z,,6.41,3,1,1,0,265,3,2
sindresorhus/awesome,315,merged,2015-09-13T11:28:18Z,2015-09-13T16:14:06Z,2015-09-13T16:14:06Z,4.76,2,1,1,0,46,7,3
sindresorhus/awesome,307,closed,2015-09-05T22:04:10Z,2015-09-06T16:51:52Z,,18.8,1,1,1,0,103,7,3
sindresorhus/awesome,306,closed,2015-09-05T18:00:34Z,2015-09-20T16:39:09Z,,358.64,1,1,1,0,132,7,5
sindresorhus/awesome,284,merged,2015-08-21T19:50:21Z,2015-08-25T11:25:59Z,2015-08-25T11:25:59Z,87.59,4,3,17,4,20,6,2
sindresorhus/awesome,281,closed,2015-08-21T00:16:28Z,2015-08-21T06:54:35Z,,6.64,4,1,13,0,91,1,1
sindresorhus/awesome,279,closed,2015-08-19T14:50:47Z,2015-08-20T05:57:31Z,,15.11,1,1,1,0,0,3,2
sindresorhus/awesome,271,closed,2015-08-14T19:44:57Z,2015-08-15T18:11:10Z,,22.44,1,1,1,0,119,2,2
sindresorhus/awesome,249,merged,2015-07-29T03:41:00Z,2015-07-29T10:23:30Z,2015-07-29T10:23:30Z,6.71,2,1,3,3,0,0,0
sindresorhus/awesome,215,merged,2015-06-29T13:41:49Z,2015-06-30T15:34:10Z,2015-06-30T15:34:10Z,25.87,7,1,1,0,109,7,3
sindresorhus/awesome,212,closed,2015-06-27T12:49:08Z,2015-07-09T13:07:19Z,,288.3,13,2,45,0,80,7,4
sindresorhus/awesome,182,closed,2015-06-06T11:22:37Z,2015-06-08T16:28:38Z,,53.1,3,1,1,0,0,2,2
sindresorhus/awesome,171,closed,2015-05-31T18:48:23Z,2015-06-03T09:29:08Z,,62.68,1,1,1,0,28,4,2
sindresorhus/awesome,168,closed,2015-05-31T15:29:17Z,2015-06-01T09:55:57Z,,18.44,1,1,1,0,0,2,2
sindresorhus/awesome,165,closed,2015-05-29T19:43:42Z,2015-05-29T22:42:50Z,,2.99,1,1,1,0,0,5,2
sindresorhus/awesome,159,closed,2015-05-26T13:55:50Z,2015-05-26T18:12:22Z,,4.28,1,1,1,0,192,3,2
sindresorhus/awesome,100,closed,2015-03-23T16:26:59Z,2015-03-24T02:13:34Z,,9.78,1,1,1,0,176,2,2
sindresorhus/awesome,89,merged,2015-02-23T20:35:07Z,2015-02-24T07:54:10Z,2015-02-24T07:54:10Z,11.32,1,1,1,1,0,1,1
sindresorhus/awesome,82,merged,2015-02-11T19:24:14Z,2015-02-16T02:41:31Z,2015-02-16T02:41:31Z,103.29,6,1,1,0,0,0,0
sindresorhus/awesome,60,closed,2014-12-20T00:01:36Z,2014-12-21T13:50:31Z,,37.82,1,1,1,0,0,1,1
sindresorhus/awesome,58,merged,2014-12-15T18:55:51Z,2014-12-17T17:51:13Z,2014-12-17T17:51:13Z,46.92,3,1,1,1,174,1,1
sindresorhus/awesome,54,closed,2014-12-11T15:32:28Z,2014-12-15T04:16:54Z,,84.74,4,1,1,0,42,2,1
sindresorhus/awesome,53,closed,2014-12-05T05:54:07Z,2014-12-05T07:14:23Z,,1.34,1,1,3,0,31,2,2
sindresorhus/awesome,43,merged,2014-10-29T12:31:13Z,2014-10-31T02:31:15Z,2014-10-31T02:31:15Z,38.0,1,1,1,1,64,3,2
sindresorhus/awesome,29,closed,2014-08-28T12:00:14Z,2014-08-31T09:59:15Z,,69.98,1,1,1,0,0,1,1
sindresorhus/awesome,9,closed,2014-07-17T13:42:50Z,2014-07-19T15:26:48Z,,49.73,1,1,1,0,0,1,1
EbookFoundation/free-programming-books,12180,closed,2025-10-04T16:44:52Z,2025-10-05T03:46:38Z,,11.03,2,1,12,0,1103,0,0
EbookFoundation/free-programming-books,12160,merged,2025-10-04T08:46:39Z,2025-10-05T03:26:07Z,2025-10-05T03:26:07Z,18.66,2,1,3,1,811,4,3
EbookFoundation/free-programming-books,12140,merged,2025-10-04T00:46:18Z,2025-10-04T21:26:48Z,2025-10-04T21:26:48Z,20.68,2,1,1,0,1103,2,2
EbookFoundation/free-programming-books,12138,merged,2025-10-03T23:52:32Z,2025-10-05T02:56:53Z,2025-10-05T02:56:53Z,27.07,2,1,10,0,1103,2,2
EbookFoundation/free-programming-books,12135,merged,2025-10-03T22:53:17Z,2025-10-05T02:55:52Z,2025-10-05T02:55:52Z,28.04,1,1,7,0,1103,2,2
EbookFoundation/free-programming-books,12133,merged,2025-10-03T21:43:23Z,2025-10-05T03:06:27Z,2025-10-05T03:06:27Z,29.38,1,1,1,0,623,2,2
EbookFoundation/free-programming-books,12132,merged,2025-10-03T20:22:55Z,2025-10-05T02:54:25Z,2025-10-05T02:54:24Z,30.52,10,1,17,1,1103,8,2
EbookFoundation/free-programming-books,12114,merged,2025-10-03T06:50:32Z,2025-10-05T03:51:45Z,2025-10-05T03:51:45Z,45.02,3,1,3,0,1163,0,0
EbookFoundation/free-programming-books,12108,merged,2025-10-02T22:01:15Z,2025-10-04T03:03:13Z,2025-10-04T03:03:13Z,29.03,1,1,5,0,1103,1,1
EbookFoundation/free-programming-books,12088,merged,2025-10-02T12:05:50Z,2025-10-04T02:10:02Z,2025-10-04T02:10:02Z,38.07,5,1,2,0,828,3,2
EbookFoundation/free-programming-books,12082,merged,2025-10-02T10:19:47Z,2025-10-04T01:43:54Z,2025-10-04T01:43:54Z,39.4,3,2,4,0,2201,3,2
EbookFoundation/free-programming-books,12081,merged,2025-10-02T09:49:17Z,2025-10-02T15:43:33Z,2025-10-02T15:43:33Z,5.9,2,1,1,0,1750,2,2
EbookFoundation/free-programming-books,12074,merged,2025-10-02T07:14:03Z,2025-10-05T04:05:55Z,2025-10-05T04:05:55Z,68.86,2,1,1,0,1758,1,1
EbookFoundation/free-programming-books,12063,merged,2025-10-02T00:49:26Z,2025-10-02T15:41:10Z,2025-10-02T15:41:10Z,14.86,2,1,6,0,1584,2,2
EbookFoundation/free-programming-books,12062,merged,2025-10-02T00:35:22Z,2025-10-04T01:26:44Z,2025-10-04T01:26:44Z,48.86,1,2,1,2,1213,3,2
EbookFoundation/free-programming-books,12047,merged,2025-10-01T15:12:03Z,2025-10-04T01:49:41Z,2025-10-04T01:49:41Z,58.63,10,1,10,0,1873,4,2
EbookFoundation/free-programming-books,12033,closed,2025-10-01T11:41:32Z,2025-10-01T20:01:58Z,,8.34,1,1,1,0,1660,2,2
EbookFoundation/free-programming-books,12003,merged,2025-10-01T04:56:56Z,2025-10-01T18:43:45Z,2025-10-01T18:43:44Z,13.78,2,1,1,0,2087,1,1
EbookFoundation/free-programming-books,12000,merged,2025-10-01T02:53:58Z,2025-10-04T01:42:00Z,2025-10-04T01:42:00Z,70.8,1,1,1,0,1977,4,2
EbookFoundation/free-programming-books,11984,closed,2025-09-28T07:20:57Z,2025-09-29T22:56:50Z,,39.6,5,2,9,0,434,0,0
EbookFoundation/free-programming-books,11980,closed,2025-09-26T14:58:30Z,2025-09-27T15:33:45Z,,24.59,2,1,5,1,523,7,1
EbookFoundation/free-programming-books,11972,closed,2025-09-23T07:42:26Z,2025-09-24T02:15:22Z,,18.55,2,2,9,0,1410,1,1
EbookFoundation/free-programming-books,11954,merged,2025-09-13T01:01:30Z,2025-09-17T12:57:00Z,2025-09-17T12:57:00Z,107.92,1,1,36,35,1638,13,3
EbookFoundation/free-programming-books,11946,merged,2025-09-06T15:23:54Z,2025-09-29T22:59:21Z,2025-09-29T22:59:21Z,559.59,24,2,378,0,860,5,4
EbookFoundation/free-programming-books,11933,merged,2025-08-29T19:34:52Z,2025-09-01T09:58:11Z,2025-09-01T09:58:11Z,62.39,2,3,20,15,1127,3,2
EbookFoundation/free-programming-books,11923,merged,2025-08-05T05:43:57Z,2025-08-05T17:55:00Z,2025-08-05T17:55:00Z,12.18,1,1,3,0,1913,2,2
EbookFoundation/free-programming-books,11874,merged,2025-04-28T09:01:07Z,2025-05-02T22:47:56Z,2025-05-02T22:47:56Z,109.78,2,1,2,0,1932,12,3
EbookFoundation/free-programming-books,11865,merged,2025-04-17T22:15:59Z,2025-04-18T20:14:47Z,2025-04-18T20:14:47Z,21.98,1,2,48,1,1258,1,1
EbookFoundation/free-programming-books,11860,closed,2025-04-08T19:59:37Z,2025-04-10T03:49:23Z,,31.83,1,2,3,2,2122,2,2
EbookFoundation/free-programming-books,11841,merged,2025-03-08T11:47:24Z,2025-03-08T20:10:55Z,2025-03-08T20:10:55Z,8.39,2,2,7,0,1546,1,1
EbookFoundation/free-programming-books,11840,merged,2025-03-06T16:51:28Z,2025-03-06T21:28:02Z,2025-03-06T21:28:02Z,4.61,2,1,1,0,1003,1,1
EbookFoundation/free-programming-books,11832,merged,2025-02-13T00:59:51Z,2025-02-14T02:09:41Z,2025-02-14T02:09:41Z,25.16,5,1,6,0,1311,0,0
EbookFoundation/free-programming-books,11823,merged,2025-02-01T02:05:13Z,2025-02-02T21:26:55Z,2025-02-02T21:26:55Z,43.36,1,1,1,0,1153,0,0
EbookFoundation/free-programming-books,11813,closed,2025-01-10T23:12:28Z,2025-07-20T00:20:57Z,,4561.14,1,1,1,0,1358,2,1
EbookFoundation/free-programming-books,11802,closed,2024-12-30T11:21:39Z,2025-06-26T00:17:51Z,,4260.94,1,1,1,0,860,4,3
EbookFoundation/free-programming-books,11795,merged,2024-12-20T12:35:10Z,2024-12-21T23:29:02Z,2024-12-21T23:29:02Z,34.9,1,1,1,0,877,0,0
EbookFoundation/free-programming-books,11794,closed,2024-12-20T00:43:58Z,2024-12-20T12:58:28Z,,12.24,2,1,34,57,2052,0,0
EbookFoundation/free-programming-books,11788,merged,2024-12-16T23:56:10Z,2024-12-17T02:06:34Z,2024-12-17T02:06:34Z,2.17,1,1,1,0,1424,2,1
EbookFoundation/free-programming-books,11781,merged,2024-12-08T07:59:22Z,2024-12-21T23:30:22Z,2024-12-21T23:30:22Z,327.52,18,1,10,2,887,19,3
EbookFoundation/free-programming-books,11779,merged,2024-12-02T00:12:14Z,2024-12-02T17:20:46Z,2024-12-02T17:20:46Z,17.14,1,1,1,0,1385,1,1
EbookFoundation/free-programming-books,11774,merged,2024-11-28T11:52:45Z,2024-12-01T18:38:26Z,2024-12-01T18:38:25Z,78.76,1,1,1,0,860,2,2
EbookFoundation/free-programming-books,11759,merged,2024-11-12T06:26:49Z,2024-11-13T02:15:23Z,2024-11-13T02:15:23Z,19.81,1,1,1,0,953,0,0
EbookFoundation/free-programming-books,11755,merged,2024-11-08T22:05:28Z,2024-11-10T01:18:01Z,2024-11-10T01:18:01Z,27.21,2,1,1,0,1403,0,0
EbookFoundation/free-programming-books,11750,merged,2024-11-06T19:47:48Z,2024-11-07T18:48:16Z,2024-11-07T18:48:16Z,23.01,3,1,1,0,1387,4,3
EbookFoundation/free-programming-books,11748,merged,2024-11-06T05:35:16Z,2024-11-07T02:30:25Z,2024-11-07T02:30:25Z,20.92,2,1,1,1,810,1,1
EbookFoundation/free-programming-books,11745,merged,2024-11-03T18:27:04Z,2024-11-04T18:50:53Z,2024-11-04T18:50:53Z,24.4,2,1,2,2,205,1,1
EbookFoundation/free-programming-books,11744,closed,2024-11-01T13:12:14Z,2024-12-24T20:07:14Z,,1278.92,2,1,4,1,1309,1,1
EbookFoundation/free-programming-books,11740,closed,2024-10-31T10:57:30Z,2025-05-22T00:17:16Z,,4861.33,2,2,2,0,957,9,3
EbookFoundation/free-programming-books,11736,merged,2024-10-30T22:48:40Z,2024-11-01T12:41:12Z,2024-11-01T12:41:12Z,37.88,4,1,5,0,1448,12,3
EbookFoundation/free-programming-books,11730,closed,2024-10-30T15:41:52Z,2024-10-31T10:07:37Z,,18.43,2,0,0,0,1735,1,1
EbookFoundation/free-programming-books,11729,merged,2024-10-30T10:02:25Z,2024-10-31T14:44:41Z,2024-10-31T14:44:41Z,28.7,1,1,1,0,1089,0,0
EbookFoundation/free-programming-books,11728,merged,2024-10-30T04:18:03Z,2024-11-02T20:18:15Z,2024-11-02T20:18:15Z,88.0,1,1,6,0,991,0,0
EbookFoundation/free-programming-books,11724,closed,2024-10-30T02:45:56Z,2025-05-22T00:17:19Z,,4893.52,1,1,1,1,860,2,1
EbookFoundation/free-programming-books,11718,closed,2024-10-29T11:32:30Z,2025-05-22T00:17:21Z,,4908.75,1,1,6,0,860,4,1
EbookFoundation/free-programming-books,11710,merged,2024-10-28T08:45:54Z,2024-10-28T19:58:13Z,2024-10-28T19:58:13Z,11.21,3,1,7,7,1160,1,1
EbookFoundation/free-programming-books,11707,merged,2024-10-27T21:40:31Z,2024-10-28T13:30:54Z,2024-10-28T13:30:54Z,15.84,1,1,1,0,1303,0,0
EbookFoundation/free-programming-books,11704,merged,2024-10-27T16:12:57Z,2024-10-28T20:07:35Z,2024-10-28T20:07:35Z,27.91,1,1,1,0,957,0,0
EbookFoundation/free-programming-books,11701,closed,2024-10-27T14:20:46Z,2025-05-22T00:17:23Z,,4953.94,3,1,1,1,1221,2,1
EbookFoundation/free-programming-books,11699,closed,2024-10-27T10:35:15Z,2025-05-23T00:17:20Z,,4981.7,1,1,10,10,899,5,3
EbookFoundation/free-programming-books,11697,merged,2024-10-27T09:42:16Z,2024-10-27T17:16:43Z,2024-10-27T17:16:43Z,7.57,2,1,6,0,956,1,1
EbookFoundation/free-programming-books,11695,merged,2024-10-27T08:39:27Z,2024-10-28T13:20:07Z,2024-10-28T13:20:07Z,28.68,3,1,1,0,943,1,1
EbookFoundation/free-programming-books,11693,merged,2024-10-27T07:29:09Z,2024-10-27T17:04:47Z,2024-10-27T17:04:46Z,9.59,1,1,1,0,879,1,1
EbookFoundation/free-programming-books,11692,merged,2024-10-27T06:21:06Z,2024-10-27T16:49:11Z,2024-10-27T16:49:11Z,10.47,2,1,1,0,999,1,1
EbookFoundation/free-programming-books,11686,merged,2024-10-26T10:24:19Z,2024-10-31T14:41:46Z,2024-10-31T14:41:46Z,124.29,6,1,4,0,960,6,3
EbookFoundation/free-programming-books,11682,merged,2024-10-25T18:25:24Z,2024-10-26T17:35:39Z,2024-10-26T17:35:39Z,23.17,1,1,3,3,1495,0,0
EbookFoundation/free-programming-books,11680,merged,2024-10-25T14:26:55Z,2024-10-27T14:34:03Z,2024-10-27T14:34:03Z,48.12,2,1,2,1,998,0,0
